date,f_open,f_high,f_low,f_close,f_adj_close
2022-06-30,3789.5,3825.0,3741.25,3822.75,2394361
2022-07-01,3827.25,3833.5,3744.5,3782.0,1752977
2022-07-05,3834.0,3857.75,3744.0,3828.5,2031501
2022-07-06,3848.25,3875.0,3808.75,3838.0,1684324
2022-07-07,3905.0,3914.25,3832.5,3853.75,1314443
2022-07-08,3901.25,3922.0,3868.0,3897.0,1485497
2022-07-11,3856.75,3900.75,3850.0,3900.0,1486103
2022-07-12,3823.75,3876.5,3804.75,3862.0,1640864
2022-07-13,3804.5,3873.0,3752.0,3825.0,2157968
2022-07-14,3793.25,3806.25,3723.75,3795.75,1916260
2022-07-15,3865.0,3868.25,3780.25,3797.75,1523753
2022-07-18,3833.75,3909.5,3820.25,3878.5,1439590
2022-07-19,3937.5,3948.0,3834.0,3838.5,1611604
2022-07-20,3962.5,3977.25,3922.25,3947.0,1734355
2022-07-21,4001.25,4004.75,3930.25,3954.0,1821097
2022-07-22,3965.0,4016.25,3941.5,3988.0,1736592
2022-07-25,3970.0,3988.75,3946.0,3967.75,1493471
2022-07-26,3923.25,3964.5,3913.25,3959.0,1589161
2022-07-27,4024.5,4042.75,3938.75,3939.25,1740431
2022-07-28,4073.5,4111.0,3994.5,4022.0,2014467
2022-07-29,4133.5,4144.0,4081.0,4105.0,1919598
2022-08-01,4120.5,4147.25,4097.0,4137.5,1776936
2022-08-02,4093.75,4143.0,4080.5,4119.75,1892241
2022-08-03,4156.25,4170.0,4084.5,4097.0,1696602
2022-08-04,4152.25,4173.25,4136.0,4150.25,1245063
2022-08-05,4146.75,4166.25,4103.75,4152.0,1722401
2022-08-08,4141.75,4188.0,4129.25,4149.75,1536449
2022-08-09,4124.5,4155.0,4113.0,4148.5,1280085
2022-08-10,4210.0,4213.5,4113.75,4128.75,1627940
2022-08-11,4209.75,4260.5,4202.75,4210.75,1598130
2022-08-12,4281.0,4282.75,4208.25,4219.25,1300170
2022-08-15,4298.25,4304.75,4249.0,4277.0,1317241
2022-08-16,4307.75,4327.5,4278.75,4294.5,1363248
2022-08-17,4276.75,4315.0,4255.0,4309.25,1638797
2022-08-18,4286.5,4295.5,4258.0,4279.5,1366220
2022-08-19,4231.5,4288.0,4220.75,4287.0,1701251
2022-08-22,4141.25,4221.5,4131.5,4221.0,1724203
2022-08-23,4130.5,4161.75,4118.0,4147.0,1575674
2022-08-24,4142.75,4158.5,4110.75,4128.25,1348612
2022-08-25,4201.0,4202.75,4143.0,4148.75,1635476
2022-08-26,4059.5,4217.25,4042.75,4198.25,2241117
2022-08-29,4031.25,4064.0,4006.75,4024.0,1963446
2022-08-30,3987.5,4072.75,3964.5,4035.75,2555455
2022-08-31,3956.5,4018.25,3953.0,3987.25,2366488
2022-09-01,3968.75,3971.25,3903.5,3958.0,2212034
2022-09-02,3924.5,4019.25,3906.0,3967.5,2510355
2022-09-06,3910.5,3963.25,3886.75,3929.0,2360326
2022-09-07,3980.0,3988.75,3883.5,3907.5,1956209
2022-09-08,4005.5,4011.5,3942.75,3980.0,2356008
2022-09-09,4067.25,4077.25,4005.75,4010.25,1677890
2022-09-12,4110.75,4119.75,4062.25,4077.25,1718859
2022-09-13,3931.25,4158.0,3919.75,4118.25,1418271
2022-09-14,3947.5,3962.75,3911.25,3936.75,662596
2022-09-15,3902.0,3959.5,3888.0,3955.0,438921
2022-09-16,3871.239990234375,3888.5,3846.0,3888.5,2688630
2022-09-19,3917.25,3927.0,3846.25,3889.5,2100098
2022-09-20,3872.75,3936.25,3843.25,3923.0,2357296
2022-09-21,3806.25,3925.25,3792.0,3878.75,2440206
2022-09-22,3772.0,3833.0,3763.5,3794.0,2578314
2022-09-23,3709.0,3783.25,3660.25,3777.25,2913560
2022-09-26,3670.0,3730.5,3657.5,3705.25,2899415
2022-09-27,3661.0,3733.0,3635.25,3668.0,2963065
2022-09-28,3732.0,3751.25,3613.0,3668.5,2780935
2022-09-29,3654.25,3736.0,3622.0,3730.25,2860631
2022-09-30,3601.5,3693.75,3595.25,3656.5,2976179
2022-10-03,3690.25,3711.75,3571.75,3593.25,2315515
2022-10-04,3803.25,3808.75,3686.25,3696.5,2381497
2022-10-05,3794.0,3820.0,3734.0,3801.0,2089198
2022-10-06,3756.75,3819.5,3750.0,3795.75,2157569
2022-10-07,3653.25,3770.5,3632.5,3745.75,2238683
2022-10-10,3625.25,3667.5,3600.0,3638.75,2024447
2022-10-11,3599.25,3653.25,3579.0,3624.75,2398140
2022-10-12,3588.5,3635.25,3585.5,3607.0,1948173
2022-10-13,3681.75,3697.75,3502.0,3596.25,3288646
2022-10-14,3597.5,3733.75,3591.25,3680.25,2730405
2022-10-17,3689.25,3702.5,3590.5,3591.0,1951998
2022-10-18,3732.75,3777.25,3697.25,3706.25,2746886
2022-10-19,3707.25,3774.25,3676.75,3759.75,2348844
2022-10-20,3675.25,3748.0,3666.25,3708.0,2403705
2022-10-21,3764.0,3773.25,3641.5,3677.75,2681019
2022-10-24,3809.25,3822.0,3736.5,3771.0,2109780
2022-10-25,3870.25,3874.25,3790.0,3803.25,1836723
2022-10-26,3841.0,3897.5,3824.25,3841.0,2118534
2022-10-27,3819.5,3870.75,3757.5,3844.25,2211786
2022-10-28,3911.25,3924.25,3776.75,3798.25,2084386
2022-10-31,3883.0,3914.75,3872.25,3911.5,2002625
2022-11-01,3866.0,3928.0,3852.5,3884.0,1895614
2022-11-02,3768.75,3907.0,3760.25,3863.0,2210708
2022-11-03,3727.75,3782.5,3704.25,3766.75,1887557
2022-11-04,3779.5,3805.5,3711.0,3724.0,2494788
2022-11-07,3815.25,3821.75,3738.25,3750.0,1483146
2022-11-08,3835.25,3867.0,3792.75,3812.75,1878046
2022-11-09,3755.5,3848.75,3750.0,3832.5,1889153
2022-11-10,3961.0,3973.5,3751.5,3757.0,2408104
2022-11-11,4000.25,4009.75,3951.0,3973.0,1927068
2022-11-14,3966.0,4017.5,3964.0,3984.0,1592615
2022-11-15,3999.5,4050.75,3960.0,3974.75,2230543
2022-11-16,3968.5,4015.75,3962.0,3992.0,1502501
2022-11-17,3955.25,3990.25,3912.5,3977.25,1560808
2022-11-18,3974.0,3994.0,3942.5,3960.5,1534155
2022-11-21,3958.0,3982.0,3937.5,3972.5,1178421
2022-11-22,4010.25,4012.5,3945.25,3957.75,1161999
2022-11-23,4033.0,4039.5,4002.0,4010.0,1281153
2022-11-25,4032.5,4049.25,4024.75,4038.75,608795
2022-11-28,3970.25,4024.0,3960.25,4020.25,1481503
2022-11-29,3962.0,3990.25,3941.25,3972.0,1500171
2022-11-30,4081.25,4093.5,3942.75,3962.25,2479997
2022-12-01,4081.75,4110.0,4054.5,4094.5,1834073
2022-12-02,4075.5,4085.5,4006.75,4077.5,1849784
2022-12-05,4003.25,4075.75,3987.25,4074.0,1497688
2022-12-06,3945.0,4014.75,3921.5,4005.75,1869101
2022-12-07,3936.75,3961.5,3914.0,3944.5,1756473
2022-12-08,3965.75,3977.25,3916.0,3935.75,1708915
2022-12-09,3936.25,3990.0,3930.0,3964.75,1739761
2022-12-12,3991.75,3992.75,3924.5,3933.0,1619977
2022-12-13,4022.25,4145.0,3985.0,3989.25,1419560
2022-12-14,3998.0,4073.0,3965.25,4021.75,712439
2022-12-15,3897.0,4010.25,3878.5,4004.25,560669
2022-12-16,3871.469970703125,3904.25,3842.0,3890.5,1965701
2022-12-19,3845.5,3899.0,3827.25,3874.0,1405774
2022-12-20,3849.25,3866.5,3803.5,3842.75,1541868
2022-12-21,3905.75,3918.75,3855.5,3857.25,1522069
2022-12-22,3849.25,3919.75,3788.5,3915.0,1842326
2022-12-23,3869.75,3872.5,3821.25,3850.0,1374913
2022-12-27,3855.0,3900.5,3837.25,3878.0,1006414
2022-12-28,3807.5,3875.0,3804.5,3858.0,1282810
2022-12-29,3871.75,3882.75,3806.25,3811.0,1146984
2022-12-30,3861.0,3871.0,3821.5,3869.75,1401810
2023-01-03,3846.0,3906.75,3814.5,3895.0,1782473
2023-01-04,3874.5,3896.25,3836.5,3842.75,1912155
2023-01-05,3829.0,3885.5,3822.5,3871.0,1679973
2023-01-06,3915.5,3928.75,3819.0,3833.0,2026154
2023-01-09,3913.75,3973.25,3909.75,3918.5,1697887
2023-01-10,3940.75,3943.75,3891.5,3914.5,1520955
2023-01-11,3990.0,3992.5,3934.5,3941.0,1398769
2023-01-12,4003.5,4021.5,3954.0,3991.75,2102587
2023-01-13,4018.25,4024.25,3961.75,4003.0,1456784
2023-01-17,4009.5,4035.25,3996.75,4020.0,1423931
2023-01-18,3945.75,4033.5,3943.75,4008.5,1902551
2023-01-19,3915.5,3948.75,3901.75,3945.25,1896890
2023-01-20,3988.5,3990.5,3911.75,3925.0,1620355
2023-01-23,4036.5,4056.75,3980.25,3987.0,1594736
2023-01-24,4032.75,4047.5,4005.25,4036.5,1472856
2023-01-25,4032.0,4040.5,3963.25,4039.0,1760515
2023-01-26,4075.5,4077.0,4027.25,4031.0,1613804
2023-01-27,4084.25,4109.25,4057.25,4065.0,1587936
2023-01-30,4032.5,4086.0,4029.5,4077.0,1786112
2023-01-31,4090.0,4091.25,4007.5,4039.25,1790751
2023-02-01,4132.25,4163.25,4048.5,4085.75,2000400
2023-02-02,4191.5,4208.5,4136.75,4145.5,2290729
2023-02-03,4147.75,4194.0,4132.5,4176.0,2354996
2023-02-06,4123.5,4143.0,4104.0,4134.25,1560324
2023-02-07,4175.75,4188.25,4098.25,4123.5,2180936
2023-02-08,4130.5,4179.25,4121.25,4167.25,1804101
2023-02-09,4091.75,4170.25,4078.25,4132.25,1828571
2023-02-10,4099.75,4104.25,4060.75,4098.0,1744956
2023-02-13,4147.25,4150.75,4078.75,4105.0,1376325
2023-02-14,4145.5,4186.5,4103.75,4149.75,2379034
2023-02-15,4158.25,4161.75,4113.0,4141.25,1611550
2023-02-16,4099.75,4168.5,4095.0,4159.0,2042993
2023-02-17,4087.5,4096.0,4055.75,4095.5,2008448
2023-02-21,4005.75,4089.25,4002.0,4083.0,1883040
2023-02-22,3999.0,4025.0,3983.75,4007.5,1925300
2023-02-23,4018.75,4034.25,3974.25,4010.0,1955820
2023-02-24,3975.75,4023.25,3947.5,4015.25,2063242
2023-02-27,3988.0,4024.75,3973.0,3976.5,1621961
2023-02-28,3975.5,4003.75,3965.0,3991.5,1847930
2023-03-01,3956.5,3991.0,3943.0,3968.5,2042321
2023-03-02,3984.75,3995.25,3925.0,3959.75,1836555
2023-03-03,4049.75,4053.0,3974.0,3983.0,1665102
2023-03-06,4052.5,4082.5,4041.75,4049.25,1528845
2023-03-07,3989.75,4064.5,3982.5,4053.75,2141615
2023-03-08,3995.0,4003.25,3971.5,3990.0,1831712
2023-03-09,3920.0,4019.75,3909.5,3997.0,2547423
2023-03-10,3862.75,3941.75,3846.25,3919.0,3285811
2023-03-13,3856.75,3938.75,3808.75,3887.75,2750477
2023-03-14,3920.5,3938.0,3855.25,3865.75,1606509
2023-03-15,3892.75,3931.0,3834.0,3920.5,833643
2023-03-16,3960.5,3966.5,3863.25,3892.75,466914
2023-03-17,3957.050048828125,3974.0,3923.0,3962.25,2224268
2023-03-20,3983.0,3989.5,3897.25,3963.75,1818807
2023-03-21,4035.75,4043.25,3981.75,3986.5,1531670
2023-03-22,3970.5,4073.75,3966.25,4038.75,1802929
2023-03-23,3978.0,4039.5,3948.5,3972.75,2236954
2023-03-24,4001.25,4010.75,3937.0,3988.75,1944981
2023-03-27,4007.25,4034.25,3997.5,4008.0,1304572
2023-03-28,4001.5,4023.75,3980.75,4013.5,1224495
2023-03-29,4057.5,4061.25,4006.0,4006.5,1389352
2023-03-30,4080.0,4087.75,4052.5,4058.0,1328529
2023-03-31,4137.75,4142.5,4078.0,4081.0,1695840
2023-04-03,4153.75,4157.75,4122.75,4127.0,1380286
2023-04-04,4129.0,4171.75,4115.25,4152.5,1582414
2023-04-05,4117.25,4135.5,4099.0,4134.0,1470176
2023-04-06,4132.0,4135.25,4096.5,4113.75,73009
2023-04-10,4136.25,4143.0,4098.75,4139.0,1167715
2023-04-11,4136.5,4151.75,4128.75,4138.5,1221824
2023-04-12,4119.0,4177.75,4113.5,4137.5,1853671
2023-04-13,4172.75,4177.0,4110.25,4117.5,1458785
2023-04-14,4163.75,4189.0,4138.0,4168.75,1882896
2023-04-17,4176.75,4180.5,4148.0,4174.25,1298123
2023-04-18,4180.0,4198.25,4164.5,4177.0,1427797
2023-04-19,4178.5,4187.5,4150.5,4176.0,1292622
2023-04-20,4152.5,4173.5,4137.0,4172.25,1768379
2023-04-21,4156.75,4161.0,4135.25,4153.75,1645161
2023-04-24,4159.5,4164.25,4133.5,4150.0,1328041
2023-04-25,4093.25,4158.5,4091.5,4157.25,1770908
2023-04-26,4076.0,4116.25,4068.75,4110.25,1814741
2023-04-27,4153.75,4166.5,4080.75,4085.5,1686692
2023-04-28,4188.5,4193.75,4131.5,4151.0,1753803
2023-05-01,4185.75,4206.25,4178.5,4190.0,1240490
2023-05-02,4136.75,4191.5,4105.5,4179.5,2034176
2023-05-03,4107.5,4167.0,4095.0,4133.25,1658392
2023-05-04,4075.75,4118.0,4062.25,4087.0,1994772
2023-05-05,4150.25,4163.25,4076.75,4077.25,1545895
2023-05-08,4152.75,4161.0,4137.5,4151.0,1026014
2023-05-09,4134.0,4153.0,4131.0,4150.5,1000924
2023-05-10,4152.0,4173.25,4112.25,4133.0,1887587
2023-05-11,4143.75,4168.5,4121.5,4152.75,1473383
2023-05-12,4138.0,4164.5,4111.75,4144.5,1434601
2023-05-15,4150.0,4156.25,4123.0,4132.25,1179165
2023-05-16,4123.0,4151.5,4120.0,4148.25,1316691
2023-05-17,4171.5,4179.0,4122.0,4126.0,1584910
2023-05-18,4212.0,4215.75,4161.25,4171.25,1760668
2023-05-19,4204.75,4227.25,4191.5,4215.5,1713351
2023-05-22,4205.0,4221.75,4186.5,4189.0,1302845
2023-05-23,4158.75,4222.75,4153.0,4207.5,1685056
2023-05-24,4126.0,4166.25,4114.0,4158.0,1911903
2023-05-25,4159.75,4175.5,4131.5,4157.0,1966626
2023-05-26,4213.25,4221.25,4146.0,4157.0,1744425
2023-05-30,4215.0,4243.25,4200.0,4239.75,1957579
2023-05-31,4190.5,4217.75,4174.0,4213.0,2138566
2023-06-01,4228.0,4239.75,4178.0,4188.5,1868363
2023-06-02,4288.0,4297.75,4229.0,4231.75,1955603
2023-06-05,4281.0,4305.75,4273.0,4288.0,1668759
2023-06-06,4289.75,4294.75,4268.5,4279.75,1548125
2023-06-07,4274.25,4304.75,4269.25,4292.25,1925195
2023-06-08,4298.25,4302.5,4262.75,4273.25,1664333
2023-06-09,4304.75,4325.5,4284.0,4297.75,2176645
2023-06-12,4342.75,4346.5,4305.25,4306.5,1665175
2023-06-13,4371.75,4377.75,4335.75,4345.0,1317118
2023-06-14,4374.25,4394.75,4339.75,4372.0,758316
2023-06-15,4426.5,4441.0,4350.0,4378.75,486414
2023-06-16,4453.35009765625,4453.35009765625,4415.25,4424.75,1895105
2023-06-20,4434.75,4462.0,4410.5,4458.0,1540416
2023-06-21,4409.25,4438.5,4403.5,4430.25,1468258
2023-06-22,4423.75,4427.0,4393.0,4410.0,1384002
2023-06-23,4389.0,4426.25,4381.5,4425.75,1550992
2023-06-26,4370.25,4403.0,4368.5,4390.0,1622416
2023-06-27,4418.75,4424.75,4371.5,4375.75,1512256
2023-06-28,4417.5,4430.25,4399.25,4414.0,1689461
2023-06-29,4435.75,4438.0,4409.75,4423.75,1628750
2023-06-30,4488.25,4498.0,4433.0,4435.25,1774940
2023-07-03,4492.25,4494.0,4479.5,4485.5,641289
2023-07-05,4483.75,4493.75,4466.25,4492.0,1193759
2023-07-06,4447.0,4483.5,4419.5,4481.75,1741520
2023-07-07,4434.0,4476.0,4431.5,4441.25,1691644
2023-07-10,4444.25,4448.25,4411.25,4437.5,1361155
2023-07-11,4473.5,4478.5,4439.0,4445.75,1340232
2023-07-12,4507.5,4523.75,4470.0,4471.0,1784296
2023-07-13,4543.5,4551.5,4509.25,4510.5,1158193
2023-07-14,4536.75,4560.5,4531.0,4539.5,1381069
2023-07-17,4553.75,4565.75,4528.0,4536.0,1057965
2023-07-18,4587.75,4594.5,4544.75,4550.25,1301460
2023-07-19,4597.0,4609.25,4582.25,4582.75,1538747
2023-07-20,4565.5,4594.25,4557.25,4593.25,1527727
2023-07-21,4564.75,4590.0,4561.75,4566.25,1432643
2023-07-24,4583.5,4592.5,4560.0,4564.25,1203661
2023-07-25,4596.0,4608.75,4579.25,4584.5,1219737
2023-07-26,4595.25,4610.75,4573.75,4604.75,1372426
2023-07-27,4564.25,4634.5,4553.75,4594.75,1924565
2023-07-28,4606.5,4616.5,4558.0,4566.0,1573973
2023-07-31,4614.5,4619.25,4595.25,4608.75,1299434
2023-08-01,4601.25,4621.75,4591.0,4617.75,1212261
2023-08-02,4537.25,4593.5,4527.75,4580.0,1917865
2023-08-03,4521.75,4547.5,4505.75,4534.25,1764076
2023-08-04,4498.0,4560.75,4493.75,4523.5,2044936
2023-08-07,4537.75,4541.75,4500.5,4500.5,1397301
2023-08-08,4518.5,4541.0,4482.0,4539.5,1696546
2023-08-09,4485.75,4536.25,4478.25,4516.5,1640285
2023-08-10,4485.75,4544.75,4473.5,4493.25,2227022
2023-08-11,4480.75,4496.25,4459.0,4487.75,1511048
2023-08-14,4506.0,4507.75,4465.0,4485.0,1277132
2023-08-15,4454.0,4517.75,4447.0,4505.75,1492516
2023-08-16,4420.0,4467.25,4417.0,4453.25,1499218
2023-08-17,4384.5,4436.75,4377.75,4420.5,1630481
2023-08-18,4382.75,4396.0,4350.0,4379.25,1746289
2023-08-21,4412.5,4421.0,4372.25,4382.5,1361470
2023-08-22,4399.25,4440.0,4394.25,4410.25,1375651
2023-08-23,4447.0,4476.25,4399.5,4400.0,1306640
2023-08-24,4386.0,4485.5,4378.5,4470.5,1783795
2023-08-25,4414.25,4429.0,4365.25,4384.5,1853335
2023-08-28,4442.25,4449.5,4414.5,4418.0,1266414
2023-08-29,4506.75,4509.5,4433.5,4444.0,1444714
2023-08-30,4524.25,4530.75,4496.25,4508.75,1397669
2023-08-31,4516.0,4541.25,4512.75,4527.0,1395751
2023-09-01,4521.5,4547.75,4507.25,4516.75,1416762
2023-09-05,4502.5,4531.25,4499.25,4521.25,1391805
2023-09-06,4471.5,4503.75,4447.0,4500.0,1600128
2023-09-07,4456.25,4471.75,4434.25,4469.5,1602226
2023-09-08,4461.75,4477.5,4443.0,4458.25,1686158
2023-09-11,4490.25,4493.5,4459.25,4463.5,1714266
2023-09-12,4465.0,4491.0,4458.75,4487.75,1153961
2023-09-13,4468.75,4481.0,4446.75,4464.5,690872
2023-09-14,4506.0,4513.0,4470.25,4471.75,454906
2023-09-15,4491.72021484375,4517.75,4480.0,4508.0,1825966
2023-09-18,4501.5,4514.5,4487.0,4499.5,1155158
2023-09-19,4490.0,4509.5,4462.25,4503.25,1422950
2023-09-20,4447.0,4508.0,4443.25,4491.25,1482206
2023-09-21,4372.0,4447.0,4366.5,4445.0,1998638
2023-09-22,4361.0,4399.0,4357.25,4370.25,1736576
2023-09-25,4378.75,4383.5,4338.25,4365.0,1561595
2023-09-26,4314.75,4382.0,4305.5,4382.0,1758048
2023-09-27,4313.5,4336.5,4277.0,4320.25,1965913
2023-09-28,4337.5,4355.75,4301.0,4323.25,2012088
2023-09-29,4325.5,4371.25,4311.0,4342.0,2106053
2023-10-02,4324.25,4355.5,4295.5,4349.0,1950463
2023-10-03,4264.75,4335.75,4251.25,4326.0,2256808
2023-10-04,4297.75,4304.0,4235.5,4262.75,2168271
2023-10-05,4290.75,4302.0,4258.0,4291.5,1673477
2023-10-06,4341.5,4358.5,4242.25,4287.5,2216456
2023-10-09,4368.75,4375.75,4299.5,4315.0,1485254
2023-10-10,4391.5,4419.0,4366.25,4368.75,1610271
2023-10-11,4409.75,4419.75,4377.25,4392.0,1489644
2023-10-12,4380.5,4430.5,4355.5,4417.75,1881573
2023-10-13,4357.25,4407.75,4340.75,4380.75,2159101
2023-10-16,4401.0,4414.25,4354.5,4356.75,1668948
2023-10-17,4401.75,4423.25,4365.75,4406.25,1879736
2023-10-18,4342.25,4399.25,4330.75,4398.0,2271572
2023-10-19,4303.0,4366.5,4292.75,4346.5,2741942
2023-10-20,4248.5,4304.25,4243.5,4295.0,2328806
2023-10-23,4241.75,4280.75,4213.25,4256.25,1963670
2023-10-24,4271.25,4290.5,4242.0,4250.25,1807092
2023-10-25,4209.75,4273.5,4203.75,4269.5,1981633
2023-10-26,4156.5,4205.0,4146.25,4202.0,2419407
2023-10-27,4137.75,4185.0,4122.25,4167.0,2195767
2023-10-30,4185.75,4197.5,4143.5,4148.0,1904610
2023-10-31,4212.25,4215.0,4166.75,4184.25,1836212
2023-11-01,4256.0,4264.75,4191.25,4205.0,2027080
2023-11-02,4335.75,4339.75,4257.75,4258.5,1819596
2023-11-03,4376.0,4391.75,4325.5,4327.5,1803552
2023-11-06,4384.25,4389.5,4364.25,4379.25,1348878
2023-11-07,4396.0,4403.25,4366.0,4380.0,1371257
2023-11-08,4399.5,4407.75,4375.0,4397.5,1390288
2023-11-09,4362.25,4413.0,4357.75,4393.25,1972630
2023-11-10,4430.5,4435.5,4354.25,4364.5,1752002
2023-11-13,4425.25,4436.75,4407.25,4425.75,1276182
2023-11-14,4511.0,4524.25,4420.25,4427.25,1901847
2023-11-15,4519.25,4541.25,4510.75,4515.5,1573452
2023-11-16,4523.25,4529.5,4501.75,4514.25,1491734
2023-11-17,4527.5,4539.5,4512.75,4527.75,1331912
2023-11-20,4562.25,4571.0,4520.0,4526.75,1220790
2023-11-21,4551.25,4567.0,4536.75,4561.75,1101669
2023-11-22,4567.25,4580.5,4543.0,4547.75,1403636
2023-11-23,4569.5,4572.75,4562.0,4564.0,1403636
2023-11-24,4568.25,4574.0,4562.0,4564.0,572702
2023-11-27,4561.0,4570.0,4552.0,4568.5,1124213
2023-11-28,4563.0,4577.25,4547.0,4561.5,1441119
2023-11-29,4559.25,4597.0,4555.5,4564.0,1592398
2023-11-30,4576.75,4579.5,4544.75,4562.25,2056268
2023-12-01,4600.75,4607.75,4562.5,4571.75,1914151
2023-12-04,4576.5,4604.5,4553.5,4603.25,1818991
2023-12-05,4575.0,4585.5,4555.5,4573.0,1890825
2023-12-06,4556.0,4598.5,4552.0,4573.25,1837961
2023-12-07,4589.5,4596.0,4548.75,4556.0,1832361
2023-12-08,4607.5,4613.75,4561.75,4586.5,2289425
2023-12-11,4626.0,4627.25,4599.5,4607.75,1663229
2023-12-12,4645.75,4649.75,4610.5,4625.0,1052077
2023-12-13,4708.25,4711.75,4645.0,4649.0,739684
2023-12-14,4721.75,4739.25,4694.25,4708.0,560819
2023-12-15,4694.27001953125,4736.5,4694.27001953125,4716.0,1801823
2023-12-18,4793.0,4802.25,4769.5,4770.5,1139029
2023-12-19,4820.25,4821.5,4787.75,4790.5,1122973
2023-12-20,4749.75,4830.75,4743.25,4818.5,1749145
2023-12-21,4796.75,4798.25,4751.0,4751.0,1687065
2023-12-22,4805.25,4821.75,4784.75,4795.75,1326697
2023-12-26,4825.0,4834.5,4800.25,4800.25,688201
2023-12-27,4833.5,4836.5,4816.5,4827.75,1042284
2023-12-28,4832.25,4841.5,4828.0,4834.5,927035
2023-12-29,4820.0,4841.0,4796.75,4834.75,1281733
2024-01-02,4787.25,4828.0,4765.5,4818.0,1678142
2024-01-03,4746.5,4790.75,4741.0,4790.75,1707174
2024-01-04,4729.5,4766.5,4727.0,4750.0,1395366
2024-01-05,4734.75,4760.25,4702.0,4732.75,1767245
2024-01-08,4801.25,4803.25,4715.25,4735.75,1417728
2024-01-09,4792.75,4804.0,4767.5,4797.75,1369103
2024-01-10,4820.25,4828.5,4786.0,4790.75,1377780
2024-01-11,4815.5,4838.0,4772.75,4820.5,1795564
2024-01-12,4816.5,4836.5,4791.5,4811.25,1519899
2024-01-16,4798.5,4823.0,4779.5,4812.0,1905532
2024-01-17,4771.25,4800.75,4746.25,4799.75,1663328
2024-01-18,4811.25,4817.0,4763.5,4768.0,1746936
2024-01-19,4869.5,4874.25,4808.5,4811.25,1876757
2024-01-22,4881.0,4898.25,4872.5,4872.5,1356050
2024-01-23,4895.0,4902.0,4874.25,4881.75,1130749
2024-01-24,4898.0,4933.25,4889.0,4900.25,1586824
2024-01-25,4923.25,4926.5,4893.25,4899.5,1532026
2024-01-26,4916.25,4934.25,4898.5,4919.25,1363612
2024-01-29,4954.5,4956.0,4901.75,4908.75,1197989
2024-01-30,4951.0,4957.25,4933.0,4950.25,1157425
2024-01-31,4870.5,4938.0,4866.0,4930.25,2285993
2024-02-01,4928.5,4963.75,4872.5,4874.5,1835510
2024-02-02,4980.25,4997.75,4925.75,4952.75,1957796
2024-02-05,4962.0,4980.75,4937.75,4976.0,1504676
2024-02-06,4974.75,4978.25,4954.5,4959.5,1267419
2024-02-07,5015.25,5020.0,4970.0,4971.5,1336172
2024-02-08,5017.75,5020.0,5003.75,5015.75,997431
2024-02-09,5044.0,5048.5,5013.0,5014.5,1212336
2024-02-12,5041.25,5066.5,5031.5,5042.5,1141487
2024-02-13,4971.25,5040.0,4936.5,5034.0,2112726
2024-02-14,5018.0,5022.5,4968.75,4974.25,1632071
2024-02-15,5046.5,5051.75,5011.0,5017.5,1361757
2024-02-16,5019.75,5059.25,5012.75,5049.5,1527729
2024-02-20,4991.5,5029.5,4968.25,5016.5,1609827
2024-02-21,4996.25,5020.5,4959.0,4990.0,1485687
2024-02-22,5097.75,5107.75,5015.25,5016.0,1738869
2024-02-23,5101.5,5123.5,5092.0,5094.25,1340050
2024-02-26,5080.25,5108.0,5076.25,5095.0,1094682
2024-02-27,5090.0,5093.0,5067.0,5077.5,1026819
2024-02-28,5081.0,5091.25,5063.25,5090.75,1201011
2024-02-29,5103.75,5114.5,5060.0,5072.0,1790702
2024-03-01,5146.0,5149.25,5089.25,5101.5,1597331
2024-03-04,5138.25,5157.75,5132.0,5142.0,1208040
2024-03-05,5085.75,5135.5,5063.0,5133.75,1885769
2024-03-06,5111.75,5134.5,5083.75,5091.0,1996223
2024-03-07,5161.75,5170.5,5086.5,5114.25,1791666
2024-03-08,5129.0,5193.0,5121.75,5159.25,2786680
2024-03-11,5123.0,5133.25,5094.75,5132.5,1840000
2024-03-12,5177.25,5183.0,5112.75,5129.0,1211911
2024-03-13,5168.0,5183.75,5153.0,5176.0,540170
2024-03-14,5153.75,5189.5,5124.25,5171.5,476074
2024-03-15,5101.669921875,5167.0,5101.669921875,5152.25,1927775
2024-03-18,5214.75,5240.25,5181.75,5185.75,1377276
2024-03-19,5241.75,5244.75,5186.0,5215.25,1440289
2024-03-20,5286.75,5297.75,5233.0,5239.75,1404974
2024-03-21,5302.5,5322.75,5293.5,5294.75,1326994
2024-03-22,5293.25,5311.75,5287.75,5306.75,1162606
2024-03-25,5278.25,5295.0,5272.5,5290.5,920608
2024-03-26,5265.25,5300.5,5263.0,5280.75,1092706
2024-03-27,5308.25,5313.75,5270.75,5273.25,1487671
2024-03-28,5308.5,5321.0,5301.0,5308.0,1317836
2024-04-01,5295.25,5333.5,5282.25,5314.25,1125234
2024-04-02,5260.5,5296.0,5235.0,5294.5,1426691
2024-04-03,5266.5,5280.75,5244.5,5262.5,1402981
2024-04-04,5197.25,5308.5,5192.5,5270.75,1941274
2024-04-05,5253.0,5272.5,5191.5,5199.75,1908306
2024-04-08,5253.25,5269.25,5236.5,5263.25,1167648
2024-04-09,5260.25,5274.25,5208.25,5258.0,1651973
2024-04-10,5207.75,5285.0,5176.5,5264.25,2369864
2024-04-11,5243.25,5257.5,5173.5,5202.0,1762470
2024-04-12,5167.5,5248.75,5150.0,5244.0,2005106
